-50.1506,0.0503017,36,0
79.1506,0.129509,36,0
-7.65062,0.00117064,36,0
3.40062,0.000231285,36,0
1.90062,7.22473e-05,36,0
5.40062,0.000583334,36,0
-31.6506,0.0200352,36,0
21.4006,0.00915975,36,0
7.40062,0.00109538,36,0
-23.6506,0.011187,36,0
-35.9006,0.0257771,36,0
-81.1506,0.131708,36,0
67.1506,-0.661387,36,0
86.4006,0.151998,36,0
-40.6506,0.0330495,36,0
74.4006,0.00599772,36,0
-63.9006,0.0816658,36,0
-97.1506,0.188765,36,0
23.9006,0.011425,36,0
-17.4006,0.00605563,36,0
-13.9006,0.00386455,36,0
-68.4006,0.0935729,36,0
0.650622,8.46618e-06,36,0
-73.4006,0.107753,36,0
21.1506,0.00894699,36,0
93.1506,0.17364,36,0
-91.6506,0.167997,36,0
-91.9006,0.168914,36,0
1.90062,7.22473e-05,36,0
30.4006,0.0185114,36,0
-70.1506,0.0984222,36,0
-17.4006,0.00605563,36,0
-41.9006,0.0351132,36,0
-46.1506,0.0425976,36,0
-83.9006,0.140786,36,0
-86.6506,0.150167,36,0
21.1506,0.00894699,36,0
12.1506,0.00295275,36,0
28.6506,0.0164255,36,0
-75.9006,0.115218,36,0
74.4006,0.00599772,36,0
36.6506,0.0277941,36,0
74.4006,0.00599772,36,0
52.5994,-0.128576,36,0
-79.4006,0.126089,36,0
-8.40062,0.00141141,36,0
-66.6506,0.0888461,36,0
-0.400622,3.20996e-06,36,0
-44.6506,0.0398736,36,0
-84.1506,0.141627,36,0
-0.000179383,6.43557e-13,36,0
68.1506,-0.554402,36,0
65.6506,-0.799369,36,0
-33.9006,0.022985,36,0
-43.1506,0.0372395,36,0
55.0994,-0.334797,36,0
-88.4006,0.156293,36,0
32.4006,0.0210925,36,0
85.6506,0.150244,36,0
-39.6506,0.0314434,36,0
-60.1506,0.0723619,36,0
-86.4006,0.149301,36,0
50.5994,-0.0256659,36,0
32.9006,0.0217787,36,0
29.6506,0.0175998,36,0
21.4006,0.00915975,36,0
16.9006,0.00571262,36,0
-89.1506,0.158957,36,0
89.9006,0.162229,36,0
-28.1506,0.0158492,36,0
-15.1506,0.00459083,36,0
-91.6506,0.167997,36,0
0.150622,4.53739e-07,36,0
22.1506,0.00981304,36,0
30.6506,0.0188216,36,0
55.5994,-0.384536,36,0
-15.4006,0.00474358,36,0
-4.40062,0.000387309,36,0
-68.6506,0.0942582,36,0
-32.9006,0.021649,36,0
62.7269,-0.921198,36,0
-19.1506,0.00733493,36,0
38.6506,0.0320753,36,0
-86.1506,0.148439,36,0
20.9006,0.00873673,36,0
-19.1506,0.00733493,36,0
-81.4006,0.132521,36,0
34.6506,0.0243565,36,0
-43.6506,0.0381075,36,0
76.1506,0.0761649,36,0
-8.65062,0.00149667,36,0
-29.4006,0.0172879,36,0
64.6506,-0.866799,36,0
67.1506,-0.661387,36,0
75.1506,0.0406276,36,0
33.1506,0.0221291,36,0
-66.1506,0.0875181,36,0
91.4006,0.16735,36,0
-7.40062,0.00109538,36,0
-20.9006,0.00873672,36,0
81.5508,0.141825,36,0
69.8008,-0.372294,36,0
-87.8008,0.154179,36,0
-1.30077,3.38398e-05,36,0
-47.5508,0.0452215,36,0
32.5508,0.0212966,36,0
-44.5508,0.0396954,36,0
-5.55077,0.00061622,36,0
85.0508,0.148961,36,0
50.1992,-0.0114674,36,0
-4.05077,0.000328174,36,0
-87.3008,0.152428,36,0
-71.8008,0.103107,36,0
-27.3008,0.0149066,36,0
-29.3008,0.0171707,36,0
-93.0508,0.173169,36,0
96.0508,0.184531,36,0
-77.3008,0.119508,36,0
-50.5508,0.0511076,36,0
-28.5508,0.0163029,36,0
-52.3008,0.0547074,36,0
-79.3008,0.125772,36,0
-35.8008,0.0256339,36,0
-90.0508,0.162183,36,0
81.0508,0.14027,36,0
-85.3008,0.145524,36,0
-74.0508,0.10967,36,0
75.0508,0.036433,36,0
11.0508,0.00244239,36,0
-81.8008,0.133827,36,0
-18.0508,0.0065166,36,0
-55.3008,0.0611635,36,0
0.00031093,1.93355e-12,36,0
-12.5508,0.00315043,36,0
26.0508,0.013574,36,0
-36.8008,0.0270859,36,0
-78.3008,0.12262,36,0
-34.3008,0.0235309,36,0
25.0508,0.0125513,36,0
-18.0508,0.0065166,36,0
-0.000124716,3.11076e-13,48,0
-27.8008,0.0154577,36,0
-71.5508,0.10239,36,0
87.0508,0.153656,36,0
-0.000179383,6.43557e-13,36,0
-51.8008,0.0536664,36,0
48.4492,0.0300946,36,0
78.8008,0.126208,36,0
22.5508,0.0101708,36,0
-15.5508,0.00483653,36,0
50.4492,-0.0201082,36,0
62.7269,-0.921198,36,0
63.8008,-0.90398,36,0
37.5508,0.0295938,36,0
28.0508,0.0157423,36,0
0.000179383,6.43557e-13,36,0
-14.5508,0.0042345,36,0
66.8008,-0.696609,36,0
60.1992,-0.829918,36,0
-15.3008,0.00468227,36,0
40.5508,0.037214,36,0
52.4492,-0.118893,36,0
-24.8008,0.0123016,36,0
48.6992,0.0259509,36,0
-53.0508,0.0562877,36,0
69.8008,-0.372294,36,0
-59.5508,0.0709259,36,0
62.7268,-0.921198,36,0
93.5508,0.175113,36,0
75.5508,0.0562205,36,0
84.0508,0.147015,36,0
-59.0508,0.0697399,36,0
-50.0508,0.0501016,36,0
51.9492,-0.0889833,36,0
68.3008,-0.537833,36,0
-96.3008,0.185477,36,0
-30.3008,0.0183627,36,0
-42.3008,0.0357871,36,0
9.30077,0.00173008,36,0
-76.5508,0.1172,36,0
65.3008,-0.825608,36,0
74.3008,0.000826819,36,0
-8.05077,0.0012963,36,0
72.8008,-0.0936979,36,0
-65.8008,0.0865948,36,0
95.5508,0.182621,36,0
52.4492,-0.118893,36,0
-91.5508,0.167631,36,0
62.4492,-0.920041,36,0
-89.0508,0.158601,36,0
-74.5508,0.111156,36,0
-81.5508,0.133011,36,0
-7.30077,0.00106602,36,0
15.5508,0.00483653,36,0
32.5508,0.0212966,36,0
-10.5508,0.00222637,36,0
-78.0508,0.121838,36,0
-39.5508,0.0312853,36,0
