0,-7.44939e-18,5,-1
nan,nan,3,-1
0,-7.44939e-18,5,-1
-2.45917e-10,-7.44939e-18,5,-1
-2.96021e-11,-7.44939e-18,5,-1
-2.78199e-09,-7.44923e-18,5,-1
0,-7.44939e-18,5,-1
0.0314399,1.97693e-08,5,-1
-2.27363e-08,-7.43905e-18,5,-1
2.52668e-12,-7.44939e-18,5,-1
5.05336e-12,-7.44939e-18,5,-1
4.04269e-11,-7.44939e-18,5,-1
13.7866,0.00380139,5,-1
77.103,0.100385,5,-1
-5.05336e-12,-7.44939e-18,5,-1
nan,nan,3,-1
0,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
0.239582,1.14799e-06,5,-1
6.3167e-13,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
-3.18426e-12,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
0.0253136,1.28156e-08,5,-1
28.9833,0.0168112,5,-1
-8.08537e-11,-7.44939e-18,5,-1
-8.08537e-11,-7.44939e-18,5,-1
-2.96021e-11,-7.44939e-18,5,-1
10.8931,0.00237318,5,-1
8.08537e-11,-7.44939e-18,5,-1
6.3167e-13,-7.44939e-18,5,-1
-1.01067e-11,-7.44939e-18,5,-1
-1.01067e-11,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
-1.61707e-10,-7.44939e-18,5,-1
0.0253136,1.28156e-08,5,-1
1.33553e-07,-7.09266e-18,5,-1
5.15945,0.000532398,5,-1
4.04269e-11,-7.44939e-18,5,-1
nan,nan,3,-1
29.7369,0.0177033,5,-1
nan,nan,3,-1
nan,nan,3,-1
-4.04269e-11,-7.44939e-18,5,-1
-7.89587e-14,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
1.16588e-13,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
-8.08537e-11,-7.44939e-18,5,-1
5.71915e-13,-7.44939e-18,6,0
nan,nan,3,-1
58.9013,-0.724095,5,-1
-1.01067e-11,-7.44939e-18,5,-1
-1.01067e-11,-7.44939e-18,5,-1
nan,nan,3,-1
0,-7.44939e-18,5,-1
18.8312,0.00709228,5,-1
77.984,0.116091,5,-1
1.01067e-11,-7.44939e-18,5,-1
-4.04269e-11,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
nan,nan,3,-1
20.6709,0.00854573,5,-1
8.16073,0.00133195,5,-1
0.0314399,1.97693e-08,5,-1
0.000410565,3.37126e-12,5,-1
0,-7.44939e-18,5,-1
61.786,-0.908013,5,-1
-2.52668e-12,-7.44939e-18,5,-1
0,-7.44939e-18,5,-1
-8.08537e-11,-7.44939e-18,5,-1
-8.53433e-13,-7.44939e-18,5,-1
0.0593382,7.04206e-08,5,-1
11.8673,0.00281665,5,-1
nan,nan,3,-1
0,-7.44939e-18,5,-1
