62.7291,-0.921198,13,-1
1.35338e-13,-7.44939e-18,14,0
1.99755e-13,-7.44939e-18,12,0
62.7299,-0.921198,15,-1
9.25525e-14,-7.44939e-18,14,0
62.603,-0.920968,17,-1
0,-7.44939e-18,16,0
0,-7.44939e-18,14,0
62.7386,-0.921196,15,-1
62.727,-0.921198,13,-1
62.8601,-0.920932,13,-1
62.7021,-0.921189,13,-1
62.7287,-0.921198,15,-1
0,-7.44939e-18,12,0
-3.1719e-14,-7.44939e-18,14,0
1.29033e-12,-7.44939e-18,10,0
2.46872e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
0,-7.44939e-18,16,0
2.23996e-13,-7.44939e-18,14,0
2.33902e-13,-7.44939e-18,10,0
-6.76222e-14,-7.44939e-18,14,0
2.3456e-13,-7.44939e-18,10,0
3.85682e-15,-7.44939e-18,10,0
62.7269,-0.921198,13,-1
-1.37212e-14,-7.44939e-18,14,0
2.25952e-13,-7.44939e-18,12,0
62.7273,-0.921198,15,-1
4.07619e-15,-7.44939e-18,10,0
62.7215,-0.921198,17,-1
2.3381e-13,-7.44939e-18,12,0
62.7284,-0.921198,15,-1
0,-7.44939e-18,10,0
2.09902e-13,-7.44939e-18,12,0
1.61354e-13,-7.44939e-18,14,0
3.23909e-13,-7.44939e-18,10,0
2.33929e-13,-7.44939e-18,12,0
2.37958e-13,-7.44939e-18,12,0
1.01687e-13,-7.44939e-18,10,0
62.9593,-0.920387,13,-1
0,-7.44939e-18,14,0
1.5315e-13,-7.44939e-18,12,0
-3.24871e-14,-7.44939e-18,14,0
1.98473e-14,-7.44939e-18,14,0
62.727,-0.921198,16,0
2.10873e-13,-7.44939e-18,12,0
1.46236e-13,-7.44939e-18,14,0
6.68308e-14,-7.44939e-18,10,0
62.727,-0.921198,13,-1
6.12509e-14,-7.44939e-18,14,0
2.75408e-13,-7.44939e-18,10,0
0,-7.44939e-18,14,0
2.37219e-13,-7.44939e-18,12,0
1.81387e-13,-7.44939e-18,12,0
62.7273,-0.921198,13,-1
2.25923e-13,-7.44939e-18,12,0
0,-7.44939e-18,10,0
62.5903,-0.920918,15,-1
2.34365e-13,-7.44939e-18,10,0
1.03071e-13,-7.44939e-18,14,0
2.36284e-13,-7.44939e-18,12,0
1.95389e-13,-7.44939e-18,12,0
2.13258e-13,-7.44939e-18,12,0
1.98838e-13,-7.44939e-18,14,0
62.6901,-0.921178,13,-1
0,-7.44939e-18,10,0
2.16184e-13,-7.44939e-18,10,0
0,-7.44939e-18,12,0
-4.45746e-15,-7.44939e-18,14,0
0,-7.44939e-18,14,0
62.727,-0.921198,13,-1
-4.77003e-15,-7.44939e-18,12,0
62.7398,-0.921196,15,-1
62.7149,-0.921196,15,-1
2.33811e-13,-7.44939e-18,12,0
2.09284e-13,-7.44939e-18,10,0
0,-7.44939e-18,14,0
62.7256,-0.921198,15,-1
2.8611e-14,-7.44939e-18,14,0
62.725,-0.921198,15,-1
2.1162e-13,-7.44939e-18,12,0
1.99308e-13,-7.44939e-18,10,0
1.78843e-13,-7.44939e-18,14,0
-4.22844e-13,-7.44939e-18,14,0
0,-7.44939e-18,14,0
-5.756e-14,-7.44939e-18,14,0
62.7493,-0.921191,13,-1
0,-7.44939e-18,12,0
6.24768e-13,-7.44939e-18,10,0
0,-7.44939e-18,12,0
0,-7.44939e-18,14,0
2.31722e-13,-7.44939e-18,12,0
62.7105,-0.921194,17,-1
2.39848e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
2.20737e-13,-7.44939e-18,10,0
62.7386,-0.921196,13,-1
62.7233,-0.921198,15,-1
3.03421e-13,-7.44939e-18,13,-1
2.3706e-13,-7.44939e-18,12,0
2.37982e-13,-7.44939e-18,12,0
62.4343,-0.919913,19,-1
2.31596e-13,-7.44939e-18,10,0
62.7484,-0.921191,13,-1
62.7271,-0.921198,19,-1
2.36119e-13,-7.44939e-18,12,0
2.33906e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
62.727,-0.921198,20,0
0,-7.44939e-18,14,0
2.2619e-13,-7.44939e-18,12,0
62.7289,-0.921198,17,-1
2.33911e-13,-7.44939e-18,10,0
2.47998e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
1.14088e-14,-7.44939e-18,12,0
2.42643e-13,-7.44939e-18,10,0
62.7329,-0.921198,15,-1
0,-7.44939e-18,14,0
2.33843e-13,-7.44939e-18,12,0
2.8285e-13,-7.44939e-18,16,0
62.727,-0.921198,18,0
62.727,-0.921198,17,-1
62.7118,-0.921195,15,-1
2.27889e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,12,0
2.3602e-13,-7.44939e-18,12,0
2.48993e-14,-7.44939e-18,14,0
2.33911e-13,-7.44939e-18,10,0
2.33911e-13,-7.44939e-18,12,0
0,-7.44939e-18,12,0
-1.49446e-13,-7.44939e-18,14,0
-1.66574e-14,-7.44939e-18,14,0
0,-7.44939e-18,14,0
62.727,-0.921198,14,0
0,-7.44939e-18,14,0
0,-7.44939e-18,14,0
62.7567,-0.921185,17,-1
0,-7.44939e-18,14,0
2.45408e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,10,0
2.33864e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
2.33911e-13,-7.44939e-18,10,0
-3.9883e-14,-7.44939e-18,14,0
2.1177e-13,-7.44939e-18,10,0
2.37537e-13,-7.44939e-18,12,0
62.7259,-0.921198,17,-1
0,-7.44939e-18,14,0
2.33983e-13,-7.44939e-18,12,0
2.32882e-13,-7.44939e-18,10,0
0,-7.44939e-18,14,0
0,-7.44939e-18,14,0
2.33907e-13,-7.44939e-18,14,0
2.01849e-13,-7.44939e-18,12,0
5.18424e-13,-7.44939e-18,10,0
2.33911e-13,-7.44939e-18,10,0
2.33911e-13,-7.44939e-18,12,0
2.46886e-13,-7.44939e-18,12,0
62.727,-0.921198,16,0
62.7556,-0.921186,21,-1
0,-7.44939e-18,14,0
2.33911e-13,-7.44939e-18,10,0
2.33911e-13,-7.44939e-18,12,0
62.6637,-0.921138,13,-1
0,-7.44939e-18,14,0
-3.69099e-14,-7.44939e-18,14,0
62.6667,-0.921144,15,-1
62.7167,-0.921197,17,-1
62.7269,-0.921198,13,-1
62.7856,-0.921147,21,-1
0,-7.44939e-18,14,0
62.7271,-0.921198,19,-1
62.727,-0.921198,19,-1
62.727,-0.921198,17,-1
62.7961,-0.921126,19,-1
0,-7.44939e-18,14,0
0,-7.44939e-18,14,0
62.7317,-0.921198,15,-1
62.7455,-0.921193,19,-1
8.05879e-14,-7.44939e-18,14,0
64,-0.897066,15,-1
62.7219,-0.921198,19,-1
8.48367e-14,-7.44939e-18,16,0
62.7313,-0.921198,19,-1
62.727,-0.921198,16,0
62.7267,-0.921198,17,-1
2.08139e-13,-7.44939e-18,12,0
2.33913e-13,-7.44939e-18,10,0
-5.09371e-14,-7.44939e-18,14,0
2.37161e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,10,0
2.33889e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
0,-7.44939e-18,14,0
2.33814e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,10,0
2.33911e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,12,0
0,-7.44939e-18,14,0
2.45806e-13,-7.44939e-18,16,0
2.33898e-13,-7.44939e-18,10,0
62.6207,-0.921029,21,-1
2.33911e-13,-7.44939e-18,12,0
2.33912e-13,-7.44939e-18,10,0
62.727,-0.921198,16,0
2.3391e-13,-7.44939e-18,14,0
62.727,-0.921198,19,-1
62.7792,-0.921157,17,-1
2.31362e-13,-7.44939e-18,18,0
62.6087,-0.920988,23,-1
2.3987e-13,-7.44939e-18,40,0
0,-7.44939e-18,14,0
5.17368e-13,-7.44939e-18,52,0
2.90423e-13,-7.44939e-18,38,0
2.33933e-13,-7.44939e-18,10,0
62.7497,-0.92119,25,-1
nan,nan,3,-1
3.25451e-13,-7.44939e-18,14,0
2.74652e-13,-7.44939e-18,52,0
62.7613,-0.921181,15,-1
nan,nan,3,-1
2.33986e-13,-7.44939e-18,20,0
2.33906e-13,-7.44939e-18,14,0
2.23366e-13,-7.44939e-18,12,0
2.22207e-13,-7.44939e-18,14,0
2.3374e-13,-7.44939e-18,16,0
62.727,-0.921198,13,-1
0,-7.44939e-18,14,0
2.35117e-13,-7.44939e-18,16,0
2.338e-13,-7.44939e-18,14,0
2.33909e-13,-7.44939e-18,12,0
2.83087e-13,-7.44939e-18,22,0
4.61646e-15,-7.44939e-18,14,0
2.94653e-13,-7.44939e-18,16,0
0,-7.44939e-18,14,0
1.48843e-13,-7.44939e-18,14,0
-2.04558e-14,-7.44939e-18,14,0
2.38383e-13,-7.44939e-18,20,0
2.33911e-13,-7.44939e-18,12,0
2.33906e-13,-7.44939e-18,18,0
2.10359e-13,-7.44939e-18,12,0
2.33911e-13,-7.44939e-18,10,0
62.727,-0.921198,17,-1
2.33911e-13,-7.44939e-18,10,0
-33.2023,0.0220478,7,-1
7.42685e-13,-7.44939e-18,30,0
62.727,-0.921198,19,-1
2.33607e-13,-7.44939e-18,18,0
62.7278,-0.921198,23,-1
nan,nan,3,-1
2.33911e-13,-7.44939e-18,10,0
0,-7.44939e-18,14,0
2.3379e-13,-7.44939e-18,24,0
2.34963e-13,-7.44939e-18,18,0
2.33932e-13,-7.44939e-18,10,0
0,-7.44939e-18,10,0
1.81234e-13,-7.44939e-18,12,0
2.33913e-13,-7.44939e-18,10,0
2.33907e-13,-7.44939e-18,14,0
62.7257,-0.921198,21,-1
1.80386e-13,-7.44939e-18,14,0
2.33904e-13,-7.44939e-18,14,0
62.7269,-0.921198,19,-1
0,-7.44939e-18,14,0
62.6491,-0.921107,21,-1
62.7333,-0.921198,19,-1
2.31191e-13,-7.44939e-18,20,0
62.7204,-0.921198,15,-1
62.7415,-0.921195,17,-1
2.80367e-13,-7.44939e-18,38,0
nan,nan,3,-1
2.57201e-13,-7.44939e-18,12,0
3.59452e-14,-7.44939e-18,14,0
2.26394e-13,-7.44939e-18,16,0
62.7617,-0.92118,23,-1
2.31295e-13,-7.44939e-18,20,0
0,-7.44939e-18,14,0
-4.21407e-14,-7.44939e-18,16,0
62.735,-0.921197,17,-1
62.7429,-0.921194,15,-1
2.33909e-13,-7.44939e-18,14,0
0,-7.44939e-18,14,0
2.33495e-13,-7.44939e-18,20,0
2.10663e-13,-7.44939e-18,64,0
-5.04642e-13,-7.44939e-18,14,0
2.33842e-13,-7.44939e-18,16,0
0,-7.44939e-18,14,0
0,-7.44939e-18,14,0
2.39649e-13,-7.44939e-18,22,0
2.64609e-13,-7.44939e-18,14,0
2.50859e-13,-7.44939e-18,74,0
2.32539e-13,-7.44939e-18,12,0
0,-7.44939e-18,18,0
-1.04224e-13,-7.44939e-18,14,0
0,-7.44939e-18,10,0
2.33913e-13,-7.44939e-18,10,0
62.747,-0.921192,15,-1
2.3391e-13,-7.44939e-18,14,0
0,-7.44939e-18,14,0
