2,42094; 3,27981; 65,0944; 
2,38693; 3,30568; 65,2139; 
2,35315; 3,33124; 65,3292; 
2,31962; 3,35649; 65,4403; 
2,28632; 3,38142; 65,5475; 
2,25327; 3,40606; 65,6508; 
2,22046; 3,43038; 65,7503; 
2,18788; 3,4544; 65,8463; 
2,15555; 3,47811; 65,9388; 
2,12346; 3,50152; 66,0278; 
2,09161; 3,52463; 66,1137; 
2,06; 3,54744; 66,1963; 
2,02863; 3,56994; 66,2758; 
1,9975; 3,59214; 66,3524; 
1,96662; 3,61405; 66,426; 
1,93597; 3,63566; 66,4969; 
1,90556; 3,65697; 66,565; 
1,8754; 3,67798; 66,6304; 
1,84547; 3,6987; 66,6932; 
1,81579; 3,71913; 66,7536; 
1,78634; 3,73926; 66,8114; 
1,75714; 3,7591; 66,8669; 
1,72818; 3,77865; 66,92; 
1,69946; 3,79791; 66,9709; 
1,67098; 3,81688; 67,0196; 
1,64274; 3,83556; 67,066; 
1,61474; 3,85395; 67,1104; 
1,58698; 3,87205; 67,1527; 
1,55946; 3,88987; 67,193; 
1,53218; 3,9074; 67,2314; 
1,50515; 3,92465; 67,2678; 
1,47835; 3,94162; 67,3023; 
1,45179; 3,9583; 67,335; 
1,42548; 3,9747; 67,3659; 
1,3994; 3,99081; 67,395; 
1,37357; 4,00665; 67,4224; 
1,34798; 4,02221; 67,4481; 
1,32263; 4,03748; 67,4721; 
1,29751; 4,05248; 67,4945; 
1,27264; 4,0672; 67,5153; 
1,24801; 4,08165; 67,5346; 
1,22362; 4,09582; 67,5522; 
1,19948; 4,10971; 67,5684; 
1,17557; 4,12333; 67,583; 
1,1519; 4,13668; 67,5962; 
1,12847; 4,14975; 67,608; 
1,10529; 4,16255; 67,6183; 
1,08234; 4,17507; 67,6272; 
1,05964; 4,18733; 67,6348; 
1,03717; 4,19932; 67,641; 
1,01495; 4,21103; 67,6458; 
0,992967; 4,22248; 67,6494; 
0,971225; 4,23366; 67,6516; 
0,949724; 4,24457; 67,6525; 
0,928463; 4,25522; 67,6522; 
0,907443; 4,2656; 67,6506; 
0,886664; 4,27571; 67,6478; 
0,866125; 4,28556; 67,6438; 
0,845827; 4,29515; 67,6385; 
0,82577; 4,30447; 67,632; 
0,805953; 4,31353; 67,6244; 
0,786377; 4,32232; 67,6156; 
0,767042; 4,33086; 67,6056; 
0,747947; 4,33913; 67,5944; 
0,729093; 4,34714; 67,5822; 
0,71048; 4,3549; 67,5687; 
0,692107; 4,36239; 67,5542; 
0,673975; 4,36963; 67,5386; 
0,656084; 4,37661; 67,5218; 
0,638434; 4,38333; 67,5039; 
0,621024; 4,3898; 67,485; 
0,603855; 4,39601; 67,465; 
0,586926; 4,40196; 67,4438; 
0,570238; 4,40766; 67,4217; 
0,553791; 4,41311; 67,3984; 
0,537584; 4,4183; 67,3741; 
0,521619; 4,42324; 67,3487; 
0,505893; 4,42793; 67,3223; 
0,490409; 4,43237; 67,2948; 
0,475165; 4,43655; 67,2663; 
0,460162; 4,44049; 67,2367; 
0,445399; 4,44417; 67,2061; 
0,430878; 4,44761; 67,1745; 
0,416596; 4,4508; 67,1418; 
0,402556; 4,45374; 67,1081; 
0,388756; 4,45643; 67,0734; 
0,375197; 4,45888; 67,0376; 
0,361879; 4,46108; 67,0008; 
0,348801; 4,46303; 66,963; 
0,335964; 4,46474; 66,9241; 
0,323367; 4,4662; 66,8842; 
0,311012; 4,46743; 66,8433; 
0,298897; 4,4684; 66,8013; 
0,287022; 4,46914; 66,7584; 
0,275388; 4,46963; 66,7143; 
0,263995; 4,46988; 66,6693; 
0,252843; 4,46989; 66,6232; 
0,241931; 4,46966; 66,5761; 
0,23126; 4,46919; 66,5279; 
0,22083; 4,46848; 66,4787; 
0,21064; 4,46753; 66,4284; 
0,200691; 4,46635; 66,3771; 
0,190983; 4,46492; 66,3247; 
0,181515; 4,46326; 66,2713; 
0,172288; 4,46137; 66,2168; 
0,163302; 4,45923; 66,1612; 
0,154557; 4,45687; 66,1045; 
0,146052; 4,45426; 66,0468; 
0,137787; 4,45142; 65,9879; 
0,129764; 4,44835; 65,928; 
0,121981; 4,44505; 65,867; 
0,114439; 4,44151; 65,8048; 
0,107137; 4,43774; 65,7416; 
0,100076; 4,43374; 65,6772; 
0,0932558; 4,42951; 65,6117; 
0,0866763; 4,42505; 65,545; 
0,0803374; 4,42036; 65,4772; 
0,0742392; 4,41544; 65,4083; 
0,0683816; 4,41029; 65,3381; 
0,0627648; 4,40491; 65,2668; 
0,0573886; 4,39931; 65,1943; 
0,0522531; 4,39347; 65,1206; 
0,0473583; 4,38742; 65,0457; 
0,0427041; 4,38113; 64,9696; 
0,0382906; 4,37462; 64,8922; 
0,0341178; 4,36789; 64,8136; 
0,0301857; 4,36093; 64,7338; 
0,0264942; 4,35374; 64,6526; 
0,0230434; 4,34634; 64,5702; 
0,0198333; 4,33871; 64,4865; 
0,0168639; 4,33086; 64,4015; 
0,0141351; 4,32279; 64,3151; 
0,011647; 4,31449; 64,2274; 
0,0093996; 4,30598; 64,1384; 
0,00739286; 4,29725; 64,048; 
0,00562681; 4,28829; 63,9562; 
0,00410143; 4,27912; 63,863; 
0,00281675; 4,26973; 63,7683; 
0,00177276; 4,26012; 63,6722; 
0,000969543; 4,2503; 63,5747; 
0,00040734; 4,24026; 63,4757; 
8,92613e-05; 4,23; 63,3751; 
-1,43797e-05; 4,21954; 63,2732; 
-1,43797e-05; 4,20902; 63,1707; 
-1,43797e-05; 4,19851; 63,0681; 
-1,43797e-05; 4,18804; 62,9655; 
-1,43797e-05; 4,17758; 62,8629; 
-1,43797e-05; 4,16716; 62,7603; 
-1,43797e-05; 4,15676; 62,6577; 
-1,43797e-05; 4,14638; 62,5551; 
-1,43797e-05; 4,13603; 62,4524; 
-1,43797e-05; 4,12571; 62,3498; 
-1,43797e-05; 4,11541; 62,2471; 
-1,43797e-05; 4,10513; 62,1445; 
-1,43797e-05; 4,09489; 62,0418; 
-1,43797e-05; 4,08466; 61,9391; 
-1,43797e-05; 4,07446; 61,8365; 
-1,43797e-05; 4,06429; 61,7338; 
-1,43797e-05; 4,05414; 61,6311; 
-1,43797e-05; 4,04402; 61,5284; 
-1,43797e-05; 4,03392; 61,4257; 
-1,43797e-05; 4,02385; 61,323; 
-1,43797e-05; 4,01381; 61,2203; 
-1,43797e-05; 4,00378; 61,1176; 
-1,43797e-05; 3,99379; 61,0149; 
-1,43797e-05; 3,98381; 60,9122; 
-1,43797e-05; 3,97387; 60,8095; 
-1,43797e-05; 3,96395; 60,7068; 
-1,43797e-05; 3,95405; 60,6042; 
-1,43797e-05; 3,94418; 60,5015; 
-1,43797e-05; 3,93433; 60,3988; 
-1,43797e-05; 3,92451; 60,2961; 
-1,43797e-05; 3,91471; 60,1934; 
-1,43797e-05; 3,90493; 60,0908; 
-1,43797e-05; 3,89519; 59,9881; 
-1,43797e-05; 3,88546; 59,8854; 
-1,43797e-05; 3,87576; 59,7828; 
-1,43797e-05; 3,86609; 59,6801; 
-1,43797e-05; 3,85644; 59,5775; 
-1,43797e-05; 3,84681; 59,4749; 
-1,43797e-05; 3,83721; 59,3723; 
-1,43797e-05; 3,82764; 59,2697; 
-1,43797e-05; 3,81808; 59,1671; 
-1,43797e-05; 3,80856; 59,0645; 
-1,43797e-05; 3,79905; 58,962; 
-1,43797e-05; 3,78957; 58,8594; 
-1,43797e-05; 3,78012; 58,7569; 
-1,43797e-05; 3,77069; 58,6543; 
-1,43797e-05; 3,76128; 58,5518; 
-1,43797e-05; 3,7519; 58,4494; 
-1,43797e-05; 3,74254; 58,3469; 
-1,43797e-05; 3,73321; 58,2444; 
-1,43797e-05; 3,7239; 58,142; 
-1,43797e-05; 3,71461; 58,0396; 
-1,43797e-05; 3,70535; 57,9372; 
-1,43797e-05; 3,69612; 57,8348; 
-1,43797e-05; 3,6869; 57,7325; 
-1,43797e-05; 3,67771; 57,6301; 
-1,43797e-05; 3,66855; 57,5278; 
-1,43797e-05; 3,65941; 57,4255; 
-1,43797e-05; 3,65029; 57,3233; 
-1,43797e-05; 3,64119; 57,221; 
-1,43797e-05; 3,63212; 57,1188; 
-1,43797e-05; 3,62308; 57,0166; 
-1,43797e-05; 3,61406; 56,9145; 
-1,43797e-05; 3,60506; 56,8124; 
-1,43797e-05; 3,59608; 56,7103; 
-1,43797e-05; 3,58713; 56,6082; 
-1,43797e-05; 3,5782; 56,5062; 
-1,43797e-05; 3,5693; 56,4041; 
-1,43797e-05; 3,56042; 56,3022; 
-1,43797e-05; 3,55156; 56,2002; 
-1,43797e-05; 3,54273; 56,0983; 
-1,43797e-05; 3,53392; 55,9964; 
-1,43797e-05; 3,52513; 55,8946; 
-1,43797e-05; 3,51637; 55,7928; 
-1,43797e-05; 3,50763; 55,691; 
-1,43797e-05; 3,49891; 55,5893; 
-1,43797e-05; 3,49021; 55,4876; 
-1,43797e-05; 3,48154; 55,3859; 
-1,43797e-05; 3,4729; 55,2843; 
-1,43797e-05; 3,46427; 55,1827; 
-1,43797e-05; 3,45567; 55,0812; 
-1,43797e-05; 3,44709; 54,9797; 
-1,43797e-05; 3,43854; 54,8782; 
-1,43797e-05; 3,43001; 54,7768; 
-1,43797e-05; 3,4215; 54,6755; 
-1,43797e-05; 3,41301; 54,5741; 
-1,43797e-05; 3,40455; 54,4729; 
-1,43797e-05; 3,39611; 54,3716; 
-1,43797e-05; 3,38769; 54,2704; 
-1,43797e-05; 3,3793; 54,1693; 
-1,43797e-05; 3,37093; 54,0682; 
-1,43797e-05; 3,36258; 53,9672; 
-1,43797e-05; 3,35425; 53,8662; 
-1,43797e-05; 3,34595; 53,7652; 
-1,43797e-05; 3,33767; 53,6644; 
-1,43797e-05; 3,32941; 53,5635; 
-1,43797e-05; 3,32118; 53,4627; 
-1,43797e-05; 3,31296; 53,362; 
-1,43797e-05; 3,30477; 53,2613; 
-1,43797e-05; 3,2966; 53,1607; 
-1,43797e-05; 3,28846; 53,0602; 
-1,43797e-05; 3,28034; 52,9597; 
-1,43797e-05; 3,27224; 52,8592; 
-1,43797e-05; 3,26416; 52,7588; 
-1,43797e-05; 3,2561; 52,6585; 
-1,43797e-05; 3,24807; 52,5582; 
-1,43797e-05; 3,24006; 52,458; 
-1,43797e-05; 3,23207; 52,3579; 
-1,43797e-05; 3,2241; 52,2578; 
-1,43797e-05; 3,21616; 52,1578; 
-1,43797e-05; 3,20823; 52,0578; 
-1,43797e-05; 3,20033; 51,9579; 
-1,43797e-05; 3,19245; 51,8581; 
-1,43797e-05; 3,1846; 51,7583; 
-1,43797e-05; 3,17676; 51,6586; 
-1,43797e-05; 3,16895; 51,559; 
-1,43797e-05; 3,16116; 51,4595; 
-1,43797e-05; 3,15339; 51,36; 
-1,43797e-05; 3,14565; 51,2606; 
-1,43797e-05; 3,13792; 51,1612; 
-1,43797e-05; 3,13022; 51,062; 
-1,43797e-05; 3,12254; 50,9628; 
-1,43797e-05; 3,11488; 50,8636; 
-1,43797e-05; 3,10724; 50,7646; 
-1,43797e-05; 3,09962; 50,6656; 
-1,43797e-05; 3,09203; 50,5667; 
-1,43797e-05; 3,08445; 50,4679; 
-1,43797e-05; 3,0769; 50,3692; 
-1,43797e-05; 3,06937; 50,2705; 
-1,43797e-05; 3,06186; 50,1719; 
-1,43797e-05; 3,05437; 50,0734; 
-1,43797e-05; 3,04691; 49,975; 
-1,43797e-05; 3,03946; 49,8767; 
-1,43797e-05; 3,03204; 49,7784; 
-1,43797e-05; 3,02464; 49,6802; 
-1,43797e-05; 3,01726; 49,5822; 
-1,43797e-05; 3,0099; 49,4842; 
-1,43797e-05; 3,00256; 49,3862; 
-1,43797e-05; 2,99524; 49,2884; 
-1,43797e-05; 2,98795; 49,1907; 
-1,43797e-05; 2,98067; 49,093; 
-1,43797e-05; 2,97342; 48,9955; 
-1,43797e-05; 2,96618; 48,898; 
-1,43797e-05; 2,95897; 48,8006; 
-1,43797e-05; 2,95178; 48,7033; 
-1,43797e-05; 2,94461; 48,6061; 
-1,43797e-05; 2,93746; 48,509; 
-1,43797e-05; 2,93033; 48,412; 
-1,43797e-05; 2,92322; 48,3151; 
-1,43797e-05; 2,91614; 48,2183; 
-1,43797e-05; 2,90907; 48,1216; 
-1,43797e-05; 2,90202; 48,025; 
-1,43797e-05; 2,895; 47,9284; 
-1,43797e-05; 2,888; 47,832; 
-1,43797e-05; 2,88101; 47,7357; 
-1,43797e-05; 2,87405; 47,6395; 
-1,43797e-05; 2,86711; 47,5434; 
-1,43797e-05; 2,86018; 47,4473; 
-1,43797e-05; 2,85328; 47,3514; 
-1,43797e-05; 2,8464; 47,2556; 
-1,43797e-05; 2,83954; 47,1599; 
-1,43797e-05; 2,8327; 47,0643; 
-1,43797e-05; 2,82588; 46,9688; 
-1,43797e-05; 2,81908; 46,8735; 
-1,43797e-05; 2,8123; 46,7782; 
-1,43797e-05; 2,80554; 46,683; 
-1,43797e-05; 2,7988; 46,588; 
-1,43797e-05; 2,79208; 46,493; 
-1,43797e-05; 2,78538; 46,3982; 
-1,43797e-05; 2,7787; 46,3035; 
-1,43797e-05; 2,77204; 46,2089; 
-1,43797e-05; 2,7654; 46,1144; 
-1,43797e-05; 2,75878; 46,02; 
-1,43797e-05; 2,75218; 45,9258; 
-1,43797e-05; 2,7456; 45,8316; 
-1,43797e-05; 2,73904; 45,7376; 
-1,43797e-05; 2,7325; 45,6437; 
-1,43797e-05; 2,72598; 45,5499; 
-1,43797e-05; 2,71948; 45,4562; 
-1,43797e-05; 2,713; 45,3627; 
-1,43797e-05; 2,70654; 45,2693; 
-1,43797e-05; 2,7001; 45,176; 
-1,43797e-05; 2,69367; 45,0828; 
-1,43797e-05; 2,68727; 44,9897; 
-1,43797e-05; 2,68089; 44,8968; 
-1,43797e-05; 2,67453; 44,804; 
-1,43797e-05; 2,66818; 44,7113; 
-1,43797e-05; 2,66186; 44,6188; 
-1,43797e-05; 2,65555; 44,5263; 
-1,43797e-05; 2,64926; 44,434; 
-1,43797e-05; 2,643; 44,3419; 
-1,43797e-05; 2,63675; 44,2498; 
-1,43797e-05; 2,63052; 44,1579; 
-1,43797e-05; 2,62431; 44,0662; 
-1,43797e-05; 2,61812; 43,9745; 
-1,43797e-05; 2,61195; 43,883; 
-1,43797e-05; 2,6058; 43,7917; 
-1,43797e-05; 2,59967; 43,7004; 
-1,43797e-05; 2,59355; 43,6093; 
-1,43797e-05; 2,58746; 43,5184; 
-1,43797e-05; 2,58138; 43,4275; 
-1,43797e-05; 2,57532; 43,3368; 
-1,43797e-05; 2,56929; 43,2463; 
-1,43797e-05; 2,56327; 43,1559; 
-1,43797e-05; 2,55726; 43,0656; 
-1,43797e-05; 2,55128; 42,9755; 
-1,43797e-05; 2,54532; 42,8855; 
-1,43797e-05; 2,53937; 42,7957; 
-1,43797e-05; 2,53345; 42,706; 
-1,43797e-05; 2,52754; 42,6164; 
-1,43797e-05; 2,52165; 42,527; 
-1,43797e-05; 2,51578; 42,4378; 
-1,43797e-05; 2,50993; 42,3486; 
-1,43797e-05; 2,5041; 42,2597; 
-1,43797e-05; 2,49828; 42,1709; 
-1,43797e-05; 2,49248; 42,0822; 
-1,43797e-05; 2,48671; 41,9937; 
-1,43797e-05; 2,48095; 41,9053; 
-1,43797e-05; 2,4752; 41,8171; 
-1,43797e-05; 2,46948; 41,729; 
-1,43797e-05; 2,46377; 41,6411; 
-1,43797e-05; 2,45809; 41,5533; 
-1,43797e-05; 2,45242; 41,4657; 
-1,43797e-05; 2,44677; 41,3783; 
-1,43797e-05; 2,44113; 41,291; 
-1,43797e-05; 2,43552; 41,2038; 
-1,43797e-05; 2,42992; 41,1169; 
-1,43797e-05; 2,42434; 41,03; 
-1,43797e-05; 2,41878; 40,9434; 
-1,43797e-05; 2,41324; 40,8569; 
-1,43797e-05; 2,40771; 40,7705; 
-1,43797e-05; 2,4022; 40,6843; 
-1,43797e-05; 2,39671; 40,5983; 
-1,43797e-05; 2,39124; 40,5124; 
-1,43797e-05; 2,38579; 40,4267; 
-1,43797e-05; 2,38035; 40,3412; 
-1,43797e-05; 2,37493; 40,2558; 
-1,43797e-05; 2,36953; 40,1706; 
-1,43797e-05; 2,36414; 40,0856; 
-1,43797e-05; 2,35878; 40,0007; 
-1,43797e-05; 2,35343; 39,916; 
-1,43797e-05; 2,34809; 39,8315; 
-1,43797e-05; 2,34278; 39,7471; 
-1,43797e-05; 2,33748; 39,6629; 
-1,43797e-05; 2,3322; 39,5788; 
-1,43797e-05; 2,32694; 39,495; 
-1,43797e-05; 2,32169; 39,4113; 
-1,43797e-05; 2,31646; 39,3278; 
-1,43797e-05; 2,31125; 39,2444; 
-1,43797e-05; 2,30606; 39,1612; 
-1,43797e-05; 2,30088; 39,0782; 
-1,43797e-05; 2,29572; 38,9954; 
-1,43797e-05; 2,29058; 38,9127; 
-1,43797e-05; 2,28545; 38,8303; 
-1,43797e-05; 2,28034; 38,748; 
-1,43797e-05; 2,27525; 38,6658; 
-1,43797e-05; 2,27018; 38,5839; 
-1,43797e-05; 2,26512; 38,5021; 
-1,43797e-05; 2,26007; 38,4205; 
-1,43797e-05; 2,25505; 38,3391; 
-1,43797e-05; 2,25004; 38,2579; 
-1,43797e-05; 2,24505; 38,1768; 
-1,43797e-05; 2,24007; 38,0959; 
-1,43797e-05; 2,23512; 38,0153; 
-1,43797e-05; 2,23017; 37,9347; 
-1,43797e-05; 2,22525; 37,8544; 
-1,43797e-05; 2,22034; 37,7743; 
-1,43797e-05; 2,21545; 37,6943; 
-1,43797e-05; 2,21057; 37,6145; 
-1,43797e-05; 2,20571; 37,5349; 
-1,43797e-05; 2,20087; 37,4555; 
-1,43797e-05; 2,19604; 37,3763; 
-1,43797e-05; 2,19123; 37,2973; 
-1,43797e-05; 2,18643; 37,2184; 
-1,43797e-05; 2,18166; 37,1398; 
-1,43797e-05; 2,17689; 37,0613; 
-1,43797e-05; 2,17215; 36,983; 
-1,43797e-05; 2,16742; 36,9049; 
-1,43797e-05; 2,1627; 36,827; 
-1,43797e-05; 2,15801; 36,7493; 
-1,43797e-05; 2,15332; 36,6718; 
-1,43797e-05; 2,14866; 36,5945; 
-1,43797e-05; 2,14401; 36,5174; 
-1,43797e-05; 2,13937; 36,4404; 
-1,43797e-05; 2,13475; 36,3637; 
-1,43797e-05; 2,13015; 36,2871; 
-1,43797e-05; 2,12556; 36,2107; 
-1,43797e-05; 2,12099; 36,1346; 
-1,43797e-05; 2,11644; 36,0586; 
-1,43797e-05; 2,1119; 35,9828; 
-1,43797e-05; 2,10737; 35,9072; 
-1,43797e-05; 2,10286; 35,8319; 
-1,43797e-05; 2,09837; 35,7567; 
-1,43797e-05; 2,09389; 35,6817; 
-1,43797e-05; 2,08943; 35,6069; 
-1,43797e-05; 2,08498; 35,5323; 
-1,43797e-05; 2,08055; 35,4579; 
-1,43797e-05; 2,07613; 35,3837; 
-1,43797e-05; 2,07173; 35,3097; 
-1,43797e-05; 2,06735; 35,2359; 
-1,43797e-05; 2,06298; 35,1623; 
-1,43797e-05; 2,05862; 35,0889; 
-1,43797e-05; 2,05428; 35,0157; 
-1,43797e-05; 2,04995; 34,9427; 
-1,43797e-05; 2,04564; 34,8699; 
-1,43797e-05; 2,04135; 34,7973; 
-1,43797e-05; 2,03707; 34,7249; 
-1,43797e-05; 2,0328; 34,6528; 
-1,43797e-05; 2,02855; 34,5808; 
-1,43797e-05; 2,02432; 34,509; 
-1,43797e-05; 2,0201; 34,4374; 
-1,43797e-05; 2,01589; 34,3661; 
-1,43797e-05; 2,0117; 34,2949; 
-1,43797e-05; 2,00753; 34,2239; 
-1,43797e-05; 2,00336; 34,1532; 
-1,43797e-05; 1,99922; 34,0827; 
-1,43797e-05; 1,99509; 34,0123; 
-1,43797e-05; 1,99097; 33,9422; 
-1,43797e-05; 1,98687; 33,8723; 
-1,43797e-05; 1,98278; 33,8025; 
-1,43797e-05; 1,9787; 33,733; 
-1,43797e-05; 1,97464; 33,6637; 
-1,43797e-05; 1,9706; 33,5946; 
-1,43797e-05; 1,96657; 33,5258; 
-1,43797e-05; 1,96255; 33,4571; 
-1,43797e-05; 1,95855; 33,3886; 
-1,43797e-05; 1,95456; 33,3204; 
-1,43797e-05; 1,95059; 33,2523; 
-1,43797e-05; 1,94663; 33,1845; 
-1,43797e-05; 1,94268; 33,1169; 
-1,43797e-05; 1,93875; 33,0495; 
-1,43797e-05; 1,93484; 32,9822; 
-1,43797e-05; 1,93093; 32,9153; 
-1,43797e-05; 1,92704; 32,8485; 
-1,43797e-05; 1,92317; 32,7819; 
-1,43797e-05; 1,91931; 32,7156; 
-1,43797e-05; 1,91546; 32,6494; 
-1,43797e-05; 1,91163; 32,5835; 
-1,43797e-05; 1,90781; 32,5178; 
-1,43797e-05; 1,904; 32,4522; 
-1,43797e-05; 1,90021; 32,387; 
-1,43797e-05; 1,89643; 32,3219; 
-1,43797e-05; 1,89267; 32,257; 
-1,43797e-05; 1,88892; 32,1924; 
-1,43797e-05; 1,88518; 32,1279; 
-1,43797e-05; 1,88146; 32,0637; 
-1,43797e-05; 1,87775; 31,9997; 
-1,43797e-05; 1,87405; 31,9359; 
-1,43797e-05; 1,87037; 31,8723; 
-1,43797e-05; 1,8667; 31,8089; 
-1,43797e-05; 1,86305; 31,7458; 
-1,43797e-05; 1,8594; 31,6828; 
-1,43797e-05; 1,85577; 31,6201; 
-1,43797e-05; 1,85216; 31,5576; 
-1,43797e-05; 1,84855; 31,4953; 
-1,43797e-05; 1,84496; 31,4332; 
-1,43797e-05; 1,84139; 31,3714; 
-1,43797e-05; 1,83783; 31,3097; 
-1,43797e-05; 1,83428; 31,2483; 
-1,43797e-05; 1,83074; 31,1871; 
-1,43797e-05; 1,82721; 31,1261; 
-1,43797e-05; 1,8237; 31,0653; 
-1,43797e-05; 1,82021; 31,0047; 
-1,43797e-05; 1,81672; 30,9444; 
-1,43797e-05; 1,81325; 30,8842; 
-1,43797e-05; 1,80979; 30,8243; 
-1,43797e-05; 1,80634; 30,7646; 
-1,43797e-05; 1,80291; 30,7051; 
-1,43797e-05; 1,79949; 30,6459; 
-1,43797e-05; 1,79608; 30,5868; 
-1,43797e-05; 1,79268; 30,528; 
-1,43797e-05; 1,7893; 30,4694; 
-1,43797e-05; 1,78593; 30,411; 
-1,43797e-05; 1,78257; 30,3528; 
-1,43797e-05; 1,77923; 30,2948; 
-1,43797e-05; 1,7759; 30,2371; 
-1,43797e-05; 1,77258; 30,1795; 
-1,43797e-05; 1,76927; 30,1222; 
-1,43797e-05; 1,76597; 30,0651; 
-1,43797e-05; 1,76269; 30,0082; 
-1,43797e-05; 1,75942; 29,9515; 
-1,43797e-05; 1,75616; 29,8951; 
-1,43797e-05; 1,75292; 29,8388; 
-1,43797e-05; 1,74968; 29,7828; 
-1,43797e-05; 1,74646; 29,727; 
-1,43797e-05; 1,74325; 29,6714; 
-1,43797e-05; 1,74006; 29,6161; 
-1,43797e-05; 1,73687; 29,5609; 
-1,43797e-05; 1,7337; 29,506; 
-1,43797e-05; 1,73054; 29,4512; 
-1,43797e-05; 1,72739; 29,3967; 
-1,43797e-05; 1,72425; 29,3425; 
-1,43797e-05; 1,72112; 29,2884; 
-1,43797e-05; 1,71801; 29,2345; 
-1,43797e-05; 1,71491; 29,1809; 
-1,43797e-05; 1,71182; 29,1274; 
-1,43797e-05; 1,70874; 29,0742; 
-1,43797e-05; 1,70568; 29,0212; 
-1,43797e-05; 1,70262; 28,9685; 
-1,43797e-05; 1,69958; 28,9159; 
-1,43797e-05; 1,69655; 28,8635; 
-1,43797e-05; 1,69353; 28,8114; 
-1,43797e-05; 1,69052; 28,7595; 
-1,43797e-05; 1,68753; 28,7078; 
-1,43797e-05; 1,68454; 28,6563; 
-1,43797e-05; 1,68157; 28,605; 
-1,43797e-05; 1,67861; 28,5539; 
-1,43797e-05; 1,67566; 28,5031; 
-1,43797e-05; 1,67272; 28,4524; 
-1,43797e-05; 1,66979; 28,402; 
-1,43797e-05; 1,66687; 28,3518; 
-1,43797e-05; 1,66397; 28,3018; 
-1,43797e-05; 1,66107; 28,252; 
-1,43797e-05; 1,65819; 28,2024; 
-1,43797e-05; 1,65532; 28,1531; 
-1,43797e-05; 1,65246; 28,1039; 
-1,43797e-05; 1,64961; 28,055; 
-1,43797e-05; 1,64677; 28,0063; 
-1,43797e-05; 1,64394; 27,9578; 
-1,43797e-05; 1,64113; 27,9095; 
-1,43797e-05; 1,63832; 27,8614; 
-1,43797e-05; 1,63553; 27,8135; 
-1,43797e-05; 1,63275; 27,7658; 
-1,43797e-05; 1,62997; 27,7184; 
-1,43797e-05; 1,62721; 27,6711; 
-1,43797e-05; 1,62446; 27,6241; 
-1,43797e-05; 1,62172; 27,5773; 
-1,43797e-05; 1,61899; 27,5306; 
-1,43797e-05; 1,61627; 27,4842; 
-1,43797e-05; 1,61357; 27,438; 
-1,43797e-05; 1,61087; 27,392; 
-1,43797e-05; 1,60818; 27,3463; 
-1,43797e-05; 1,6055; 27,3007; 
-1,43797e-05; 1,60284; 27,2553; 
-1,43797e-05; 1,60018; 27,2101; 
-1,43797e-05; 1,59754; 27,1652; 
-1,43797e-05; 1,59491; 27,1204; 
-1,43797e-05; 1,59228; 27,0759; 
-1,43797e-05; 1,58967; 27,0316; 
-1,43797e-05; 1,58707; 26,9874; 
-1,43797e-05; 1,58447; 26,9435; 
-1,43797e-05; 1,58189; 26,8998; 
